len,count,missing,max
21092 , 238338 , 33 , 476746
21093 , 238352 , 43 , 476794
21094 , 238363 , 52 , 476834
21095 , 238375 , 46 , 476846
21096 , 238386 , 51 , 476878
21097 , 238397 , 52 , 476902
21098 , 238408 , 53 , 476926
21099 , 238417 , 52 , 476942
21100 , 238430 , 45 , 476954
21101 , 238441 , 38 , 476962
21102 , 238453 , 44 , 476998
21103 , 238464 , 53 , 477038
21104 , 238472 , 55 , 477058
21105 , 238483 , 46 , 477062
21106 , 238492 , 53 , 477094
21107 , 238505 , 66 , 477146
21108 , 238520 , 69 , 477182
21109 , 238531 , 94 , 477254
21110 , 238543 , 94 , 477278
21111 , 238558 , 89 , 477298
21112 , 238575 , 80 , 477314
21113 , 238594 , 77 , 477346
21114 , 238606 , 73 , 477362
21115 , 238619 , 70 , 477382
21116 , 238636 , 65 , 477406
21117 , 238650 , 57 , 477418
21118 , 238666 , 55 , 477446
21119 , 238676 , 49 , 477454
21120 , 238690 , 37 , 477458
21121 , 238697 , 48 , 477494
21122 , 238710 , 47 , 477518
21123 , 238724 , 55 , 477562
21124 , 238733 , 54 , 477578
21125 , 238740 , 59 , 477602
21126 , 238756 , 71 , 477658
21127 , 238766 , 69 , 477674
21128 , 238781 , 58 , 477682
21129 , 238795 , 56 , 477706
21130 , 238806 , 51 , 477718
21131 , 238814 , 61 , 477754
21132 , 238824 , 53 , 477758
21133 , 238834 , 47 , 477766
21134 , 238847 , 48 , 477794
21135 , 238859 , 58 , 477838
21136 , 238870 , 49 , 477842
21137 , 238881 , 56 , 477878
21138 , 238892 , 49 , 477886
21139 , 238906 , 41 , 477898
21140 , 238913 , 52 , 477934
21141 , 238919 , 70 , 477982
21142 , 238937 , 78 , 478034
21143 , 238957 , 64 , 478046
21144 , 238970 , 55 , 478054
21145 , 238986 , 65 , 478106
21146 , 238998 , 69 , 478138
21147 , 239013 , 66 , 478162
21148 , 239024 , 61 , 478174
21149 , 239042 , 75 , 478238
21150 , 239054 , 81 , 478274
21151 , 239063 , 82 , 478294
21152 , 239079 , 86 , 478334
21153 , 239089 , 80 , 478342
21154 , 239103 , 74 , 478358
21155 , 239116 , 83 , 478402
21156 , 239127 , 102 , 478462
21157 , 239144 , 87 , 478466
21158 , 239158 , 77 , 478474
21159 , 239171 , 70 , 478486
21160 , 239187 , 62 , 478502
21161 , 239200 , 61 , 478526
21162 , 239212 , 59 , 478546
21163 , 239229 , 56 , 478574
21164 , 239239 , 56 , 478594
21165 , 239251 , 76 , 478658
21166 , 239262 , 69 , 478666
21167 , 239276 , 69 , 478694
21168 , 239287 , 68 , 478714
21169 , 239300 , 81 , 478766
21170 , 239314 , 71 , 478774
21171 , 239329 , 58 , 478778
21172 , 239337 , 78 , 478834
21173 , 239350 , 71 , 478846
21174 , 239362 , 65 , 478858
21175 , 239373 , 56 , 478862
21176 , 239386 , 53 , 478882
21177 , 239403 , 56 , 478922
21178 , 239415 , 72 , 478978
21179 , 239434 , 73 , 479018
21180 , 239451 , 68 , 479042
21181 , 239463 , 62 , 479054
21182 , 239475 , 54 , 479062
21183 , 239487 , 50 , 479078
21184 , 239497 , 44 , 479086
21185 , 239507 , 48 , 479114
21186 , 239519 , 46 , 479134
21187 , 239527 , 50 , 479158
21188 , 239537 , 48 , 479174
21189 , 239547 , 48 , 479194
21190 , 239563 , 46 , 479222
21191 , 239573 , 48 , 479246
21192 , 239585 , 46 , 479266
21193 , 239593 , 46 , 479282
21194 , 239603 , 66 , 479342
21195 , 239613 , 74 , 479378
21196 , 239626 , 71 , 479398
21197 , 239640 , 69 , 479422
21198 , 239656 , 55 , 479426
21199 , 239668 , 61 , 479462
21200 , 239676 , 59 , 479474
21201 , 239690 , 61 , 479506
21202 , 239701 , 76 , 479558
21203 , 239721 , 60 , 479566
21204 , 239731 , 70 , 479606
21205 , 239746 , 59 , 479614
21206 , 239757 , 72 , 479662
21207 , 239768 , 73 , 479686
21208 , 239781 , 66 , 479698
21209 , 239794 , 55 , 479702
21210 , 239810 , 45 , 479714
21211 , 239820 , 51 , 479746
21212 , 239831 , 46 , 479758
21213 , 239844 , 47 , 479786
21214 , 239861 , 66 , 479858
21215 , 239876 , 55 , 479866
21216 , 239888 , 57 , 479894
21217 , 239902 , 53 , 479914
21218 , 239911 , 50 , 479926
21219 , 239922 , 53 , 479954
21220 , 239932 , 65 , 479998
21221 , 239945 , 60 , 480014
21222 , 239961 , 48 , 480022
21223 , 239970 , 45 , 480034
21224 , 239979 , 60 , 480082
21225 , 239993 , 48 , 480086
21226 , 239998 , 47 , 480094
21227 , 240013 , 34 , 480098
21228 , 240026 , 31 , 480118
21229 , 240039 , 32 , 480146
21230 , 240045 , 42 , 480178
21231 , 240055 , 44 , 480202
21232 , 240068 , 39 , 480218
21233 , 240076 , 35 , 480226
21234 , 240083 , 46 , 480262
21235 , 240093 , 44 , 480278
21236 , 240107 , 42 , 480302
21237 , 240117 , 50 , 480338
21238 , 240126 , 45 , 480346
21239 , 240139 , 56 , 480394
21240 , 240150 , 51 , 480406
21241 , 240159 , 48 , 480418
21242 , 240171 , 84 , 480514
21243 , 240189 , 68 , 480518
21244 , 240199 , 62 , 480526
21245 , 240215 , 54 , 480542
21246 , 240230 , 51 , 480566
21247 , 240239 , 46 , 480574
21248 , 240254 , 63 , 480638
21249 , 240265 , 74 , 480682
21250 , 240276 , 69 , 480694
21251 , 240286 , 61 , 480698
21252 , 240294 , 57 , 480706
21253 , 240305 , 64 , 480742
21254 , 240316 , 61 , 480758
21255 , 240336 , 83 , 480842
21256 , 240352 , 79 , 480866
21257 , 240362 , 73 , 480874
21258 , 240380 , 91 , 480946
21259 , 240394 , 83 , 480958
21260 , 240409 , 80 , 480982
21261 , 240416 , 85 , 481006
21262 , 240426 , 81 , 481018
21263 , 240448 , 67 , 481034
21264 , 240462 , 87 , 481102
21265 , 240480 , 89 , 481142
21266 , 240491 , 94 , 481174
21267 , 240509 , 78 , 481178
21268 , 240523 , 74 , 481198
21269 , 240537 , 68 , 481214
21270 , 240547 , 74 , 481246
21271 , 240562 , 67 , 481262
21272 , 240571 , 68 , 481282
21273 , 240580 , 77 , 481318
21274 , 240588 , 87 , 481354
21275 , 240597 , 102 , 481402
21276 , 240612 , 93 , 481414
21277 , 240621 , 96 , 481438
21278 , 240641 , 84 , 481454
21279 , 240665 , 66 , 481466
21280 , 240680 , 57 , 481478
21281 , 240690 , 51 , 481486
21282 , 240702 , 59 , 481526
21283 , 240712 , 55 , 481538
21284 , 240725 , 70 , 481594
21285 , 240742 , 67 , 481622
21286 , 240755 , 72 , 481658
21287 , 240769 , 70 , 481682
21288 , 240780 , 71 , 481706
21289 , 240789 , 68 , 481718
21290 , 240807 , 60 , 481738
21291 , 240824 , 55 , 481762
21292 , 240833 , 48 , 481766
21293 , 240843 , 48 , 481786
21294 , 240854 , 43 , 481798
21295 , 240864 , 47 , 481826
21296 , 240874 , 67 , 481886
21297 , 240886 , 65 , 481906
21298 , 240900 , 57 , 481918
21299 , 240917 , 48 , 481934
21300 , 240927 , 68 , 481994
21301 , 240940 , 71 , 482026
21302 , 240950 , 75 , 482054
21303 , 240960 , 75 , 482074
21304 , 240976 , 71 , 482098
21305 , 240987 , 62 , 482102
21306 , 241001 , 58 , 482122
21307 , 241009 , 56 , 482134
21308 , 241028 , 39 , 482138
21309 , 241037 , 40 , 482158
21310 , 241050 , 41 , 482186
21311 , 241066 , 49 , 482234
21312 , 241077 , 48 , 482254
21313 , 241087 , 52 , 482282
21314 , 241100 , 67 , 482338
21315 , 241115 , 60 , 482354
21316 , 241128 , 53 , 482366
21317 , 241135 , 70 , 482414
21318 , 241151 , 76 , 482458
21319 , 241162 , 85 , 482498
21320 , 241176 , 75 , 482506
21321 , 241189 , 68 , 482518
21322 , 241205 , 54 , 482522
21323 , 241218 , 51 , 482542
21324 , 241227 , 62 , 482582
21325 , 241240 , 61 , 482606
21326 , 241250 , 61 , 482626
21327 , 241261 , 58 , 482642
21328 , 241272 , 53 , 482654
21329 , 241279 , 52 , 482666
21330 , 241292 , 43 , 482674
21331 , 241303 , 38 , 482686
21332 , 241317 , 42 , 482722
21333 , 241328 , 33 , 482726
21334 , 241340 , 49 , 482782
21335 , 241349 , 42 , 482786
21336 , 241359 , 60 , 482842
21337 , 241372 , 55 , 482858
21338 , 241386 , 53 , 482882
21339 , 241394 , 57 , 482906
21340 , 241408 , 53 , 482926
21341 , 241421 , 46 , 482938
21342 , 241432 , 55 , 482978
21343 , 241444 , 65 , 483022
21344 , 241454 , 57 , 483026
21345 , 241467 , 48 , 483034
21346 , 241477 , 58 , 483074
21347 , 241488 , 53 , 483086
21348 , 241500 , 57 , 483118
21349 , 241508 , 51 , 483122
21350 , 241518 , 47 , 483134
21351 , 241531 , 56 , 483178
21352 , 241541 , 54 , 483194
21353 , 241558 , 41 , 483202
21354 , 241567 , 34 , 483206
21355 , 241576 , 61 , 483278
21356 , 241587 , 54 , 483286
21357 , 241597 , 52 , 483302
21358 , 241607 , 54 , 483326
21359 , 241622 , 43 , 483334
21360 , 241634 , 43 , 483358
21361 , 241642 , 43 , 483374
21362 , 241650 , 39 , 483382
21363 , 241659 , 50 , 483422
21364 , 241670 , 55 , 483454
21365 , 241680 , 57 , 483478
21366 , 241693 , 76 , 483542
21367 , 241711 , 68 , 483562
21368 , 241724 , 57 , 483566
21369 , 241739 , 52 , 483586
21370 , 241750 , 55 , 483614
21371 , 241763 , 46 , 483622
21372 , 241773 , 42 , 483634
21373 , 241780 , 41 , 483646
21374 , 241788 , 57 , 483694
21375 , 241805 , 54 , 483722
21376 , 241817 , 48 , 483734
21377 , 241832 , 39 , 483746
21378 , 241842 , 33 , 483754
21379 , 241850 , 31 , 483766
21380 , 241860 , 41 , 483806
21381 , 241867 , 38 , 483814
21382 , 241877 , 40 , 483838
21383 , 241891 , 28 , 483842
21384 , 241898 , 31 , 483862
21385 , 241910 , 27 , 483878
21386 , 241918 , 31 , 483902
21387 , 241925 , 36 , 483926
21388 , 241937 , 34 , 483946
21389 , 241948 , 29 , 483958
21390 , 241959 , 20 , 483962
21391 , 241966 , 25 , 483986
21392 , 241976 , 31 , 484018
21393 , 241991 , 64 , 484114
21394 , 242003 , 54 , 484118
21395 , 242011 , 56 , 484138
21396 , 242024 , 57 , 484166
21397 , 242037 , 54 , 484186
21398 , 242050 , 49 , 484202
21399 , 242063 , 54 , 484238
21400 , 242073 , 54 , 484258
21401 , 242084 , 61 , 484294
21402 , 242096 , 63 , 484322
21403 , 242107 , 62 , 484342
21404 , 242121 , 50 , 484346
21405 , 242130 , 65 , 484394
21406 , 242145 , 54 , 484402
21407 , 242161 , 64 , 484454
21408 , 242173 , 68 , 484486
21409 , 242186 , 69 , 484514
21410 , 242200 , 59 , 484522
21411 , 242212 , 59 , 484546
21412 , 242224 , 53 , 484558
21413 , 242235 , 72 , 484618
21414 , 242250 , 77 , 484658
21415 , 242261 , 94 , 484714
21416 , 242278 , 91 , 484742
21417 , 242296 , 79 , 484754
21418 , 242309 , 82 , 484786
21419 , 242323 , 74 , 484798
21420 , 242334 , 77 , 484826
21421 , 242349 , 68 , 484838
21422 , 242360 , 79 , 484882
21423 , 242371 , 74 , 484894
21424 , 242385 , 62 , 484898
21425 , 242398 , 53 , 484906
21426 , 242411 , 54 , 484934
21427 , 242427 , 50 , 484958
21428 , 242435 , 46 , 484966
21429 , 242447 , 42 , 484982
21430 , 242457 , 50 , 485018
21431 , 242472 , 45 , 485038
21432 , 242479 , 40 , 485042
21433 , 242488 , 43 , 485066
21434 , 242497 , 52 , 485102
21435 , 242514 , 75 , 485182
21436 , 242526 , 75 , 485206
21437 , 242540 , 75 , 485234
21438 , 242556 , 63 , 485242
21439 , 242569 , 58 , 485258
21440 , 242582 , 49 , 485266
21441 , 242594 , 43 , 485278
21442 , 242602 , 43 , 485294
21443 , 242611 , 46 , 485318
21444 , 242621 , 54 , 485354
21445 , 242636 , 43 , 485362
21446 , 242644 , 43 , 485378
21447 , 242658 , 53 , 485426
21448 , 242673 , 54 , 485458
21449 , 242682 , 47 , 485462
21450 , 242695 , 50 , 485494
21451 , 242703 , 68 , 485546
21452 , 242718 , 59 , 485558
21453 , 242730 , 57 , 485578
21454 , 242742 , 53 , 485594
21455 , 242757 , 48 , 485614
21456 , 242771 , 40 , 485626
21457 , 242782 , 35 , 485638
21458 , 242794 , 67 , 485726
21459 , 242806 , 59 , 485734
21460 , 242814 , 57 , 485746
21461 , 242829 , 56 , 485774
21462 , 242840 , 69 , 485822
21463 , 242854 , 67 , 485846
21464 , 242864 , 61 , 485854
21465 , 242874 , 95 , 485942
21466 , 242891 , 96 , 485978
21467 , 242909 , 88 , 485998
21468 , 242923 , 86 , 486022
21469 , 242935 , 94 , 486062
21470 , 242949 , 122 , 486146
21471 , 242967 , 108 , 486154
21472 , 242980 , 109 , 486182
21473 , 243003 , 96 , 486202
21474 , 243018 , 89 , 486218
21475 , 243031 , 86 , 486238
21476 , 243045 , 74 , 486242
21477 , 243059 , 76 , 486274
21478 , 243070 , 77 , 486298
21479 , 243084 , 71 , 486314
21480 , 243096 , 63 , 486322
21481 , 243108 , 57 , 486334
21482 , 243117 , 78 , 486394
21483 , 243125 , 76 , 486406
21484 , 243133 , 74 , 486418
21485 , 243143 , 82 , 486454
21486 , 243155 , 76 , 486466
21487 , 243162 , 75 , 486478
21488 , 243185 , 72 , 486518
21489 , 243193 , 68 , 486526
21490 , 243213 , 86 , 486602
21491 , 243225 , 84 , 486622
21492 , 243242 , 99 , 486686
21493 , 243259 , 106 , 486734
21494 , 243275 , 114 , 486782
21495 , 243291 , 108 , 486802
21496 , 243307 , 94 , 486806
21497 , 243324 , 95 , 486842
21498 , 243338 , 91 , 486862
21499 , 243353 , 78 , 486866
21500 , 243368 , 67 , 486874
21501 , 243379 , 80 , 486922
21502 , 243391 , 76 , 486938
21503 , 243404 , 67 , 486946
21504 , 243415 , 62 , 486958
21505 , 243431 , 54 , 486974
21506 , 243445 , 70 , 487034
21507 , 243454 , 65 , 487042
21508 , 243464 , 61 , 487054
21509 , 243475 , 56 , 487066
21510 , 243484 , 53 , 487078
21511 , 243497 , 54 , 487106
21512 , 243514 , 61 , 487154
21513 , 243529 , 52 , 487166
21514 , 243541 , 44 , 487174
21515 , 243554 , 33 , 487178
21516 , 243565 , 46 , 487226
21517 , 243579 , 42 , 487246
21518 , 243591 , 38 , 487262
21519 , 243601 , 40 , 487286
21520 , 243612 , 33 , 487294
21521 , 243624 , 45 , 487342
21522 , 243632 , 39 , 487346
21523 , 243643 , 56 , 487402
21524 , 243654 , 47 , 487406
21525 , 243662 , 43 , 487414
21526 , 243671 , 36 , 487418
21527 , 243684 , 83 , 487538
21528 , 243699 , 80 , 487562
21529 , 243709 , 76 , 487574
21530 , 243721 , 76 , 487598
21531 , 243739 , 68 , 487618
21532 , 243747 , 80 , 487658
21533 , 243764 , 73 , 487678
21534 , 243784 , 65 , 487702
21535 , 243796 , 59 , 487714
21536 , 243807 , 54 , 487726
21537 , 243819 , 50 , 487742
21538 , 243832 , 55 , 487778
21539 , 243843 , 66 , 487822
21540 , 243853 , 62 , 487834
21541 , 243865 , 64 , 487862
21542 , 243879 , 72 , 487906
21543 , 243893 , 78 , 487946
21544 , 243910 , 77 , 487978
21545 , 243925 , 76 , 488006
21546 , 243937 , 70 , 488018
21547 , 243951 , 68 , 488042
21548 , 243963 , 68 , 488066
21549 , 243978 , 63 , 488086
21550 , 243992 , 93 , 488174
21551 , 244008 , 81 , 488182
21552 , 244025 , 82 , 488218
21553 , 244037 , 82 , 488242
21554 , 244051 , 76 , 488258
21555 , 244062 , 77 , 488282
21556 , 244074 , 71 , 488294
21557 , 244091 , 64 , 488314
21558 , 244104 , 53 , 488318
21559 , 244114 , 61 , 488354
21560 , 244129 , 68 , 488398
21561 , 244144 , 71 , 488434
21562 , 244157 , 60 , 488438
21563 , 244170 , 71 , 488486
21564 , 244183 , 62 , 488494
21565 , 244199 , 52 , 488506
21566 , 244208 , 51 , 488522
21567 , 244219 , 70 , 488582
21568 , 244232 , 63 , 488594
21569 , 244246 , 53 , 488602
21570 , 244254 , 47 , 488606
21571 , 244269 , 42 , 488626
21572 , 244281 , 50 , 488666
21573 , 244287 , 50 , 488678
21574 , 244297 , 52 , 488702
21575 , 244304 , 51 , 488714
21576 , 244321 , 44 , 488734
21577 , 244336 , 41 , 488758
21578 , 244344 , 35 , 488762
21579 , 244351 , 40 , 488786
21580 , 244357 , 40 , 488798
21581 , 244369 , 32 , 488806
21582 , 244375 , 34 , 488822
21583 , 244379 , 42 , 488846
21584 , 244385 , 42 , 488858
21585 , 244401 , 48 , 488902
21586 , 244412 , 43 , 488914
21587 , 244422 , 39 , 488926
21588 , 244432 , 37 , 488942
21589 , 244445 , 34 , 488962
21590 , 244457 , 34 , 488986
21591 , 244468 , 37 , 489014
21592 , 244477 , 50 , 489058
21593 , 244489 , 56 , 489094
21594 , 244499 , 52 , 489106
21595 , 244513 , 46 , 489122
21596 , 244525 , 40 , 489134
21597 , 244534 , 47 , 489166
21598 , 244545 , 42 , 489178
21599 , 244556 , 39 , 489194
21600 , 244565 , 36 , 489206
21601 , 244571 , 46 , 489238
21602 , 244581 , 50 , 489266
21603 , 244593 , 42 , 489274
21604 , 244603 , 34 , 489278
21605 , 244616 , 49 , 489334
21606 , 244626 , 41 , 489338
21607 , 244638 , 47 , 489374
21608 , 244650 , 39 , 489382
21609 , 244661 , 40 , 489406
21610 , 244672 , 37 , 489422
21611 , 244682 , 37 , 489442
21612 , 244693 , 38 , 489466
21613 , 244703 , 42 , 489494
21614 , 244715 , 36 , 489506
21615 , 244727 , 30 , 489518
21616 , 244738 , 41 , 489562
21617 , 244747 , 38 , 489574
21618 , 244760 , 51 , 489626
21619 , 244772 , 63 , 489674
21620 , 244785 , 54 , 489682
21621 , 244795 , 46 , 489686
21622 , 244809 , 48 , 489718
21623 , 244821 , 38 , 489722
21624 , 244831 , 40 , 489746
21625 , 244841 , 34 , 489754
21626 , 244852 , 35 , 489778
21627 , 244861 , 34 , 489794
21628 , 244871 , 28 , 489802
21629 , 244884 , 53 , 489878
21630 , 244892 , 49 , 489886
21631 , 244902 , 53 , 489914
21632 , 244917 , 78 , 489994
21633 , 244930 , 91 , 490046
21634 , 244946 , 81 , 490058
21635 , 244960 , 71 , 490066
21636 , 244974 , 63 , 490078
21637 , 244989 , 80 , 490142
21638 , 245001 , 80 , 490166
21639 , 245013 , 72 , 490174
21640 , 245027 , 78 , 490214
21641 , 245045 , 82 , 490258
21642 , 245062 , 67 , 490262
21643 , 245073 , 74 , 490298
21644 , 245088 , 81 , 490342
21645 , 245098 , 73 , 490346
21646 , 245109 , 66 , 490354
21647 , 245122 , 59 , 490366
21648 , 245137 , 70 , 490418
21649 , 245150 , 99 , 490502
21650 , 245161 , 94 , 490514
21651 , 245175 , 84 , 490522
21652 , 245187 , 80 , 490538
21653 , 245202 , 75 , 490558
21654 , 245222 , 67 , 490582
21655 , 245233 , 64 , 490598
21656 , 245243 , 72 , 490634
21657 , 245254 , 65 , 490642
21658 , 245267 , 70 , 490678
21659 , 245286 , 95 , 490766
21660 , 245300 , 87 , 490778
21661 , 245313 , 92 , 490814
21662 , 245326 , 83 , 490822
21663 , 245340 , 75 , 490834
21664 , 245355 , 62 , 490838
21665 , 245370 , 65 , 490874
21666 , 245385 , 84 , 490942
21667 , 245399 , 72 , 490946
21668 , 245412 , 63 , 490954
21669 , 245426 , 73 , 491002
21670 , 245440 , 71 , 491026
21671 , 245452 , 65 , 491038
21672 , 245463 , 56 , 491042
21673 , 245474 , 51 , 491054
21674 , 245485 , 46 , 491066
21675 , 245496 , 63 , 491122
21676 , 245506 , 55 , 491126
21677 , 245519 , 66 , 491174
21678 , 245534 , 55 , 491182
21679 , 245541 , 50 , 491186
21680 , 245550 , 69 , 491242
21681 , 245567 , 58 , 491254
21682 , 245578 , 49 , 491258
21683 , 245595 , 42 , 491278
21684 , 245604 , 47 , 491306
21685 , 245618 , 51 , 491342
21686 , 245628 , 51 , 491362
21687 , 245639 , 42 , 491366
21688 , 245649 , 60 , 491422
21689 , 245663 , 54 , 491438
21690 , 245675 , 46 , 491446
21691 , 245685 , 54 , 491482
21692 , 245698 , 47 , 491494
21693 , 245704 , 47 , 491506
21694 , 245712 , 45 , 491518
21695 , 245719 , 50 , 491542
21696 , 245724 , 57 , 491566
21697 , 245732 , 55 , 491578
21698 , 245753 , 66 , 491642
21699 , 245764 , 83 , 491698
21700 , 245779 , 70 , 491702
21701 , 245795 , 66 , 491726
21702 , 245807 , 72 , 491762
21703 , 245821 , 74 , 491794
21704 , 245836 , 61 , 491798
21705 , 245845 , 62 , 491818
21706 , 245855 , 54 , 491822
21707 , 245866 , 73 , 491882
21708 , 245886 , 75 , 491926
21709 , 245899 , 76 , 491954
21710 , 245915 , 64 , 491962
21711 , 245931 , 50 , 491966
21712 , 245940 , 47 , 491978
21713 , 245951 , 58 , 492022
21714 , 245964 , 51 , 492034
21715 , 245978 , 69 , 492098
21716 , 245993 , 78 , 492146
21717 , 246005 , 90 , 492194
21718 , 246020 , 97 , 492238
21719 , 246031 , 88 , 492242
21720 , 246047 , 82 , 492262
21721 , 246058 , 73 , 492266
21722 , 246075 , 74 , 492302
21723 , 246090 , 75 , 492334
21724 , 246105 , 66 , 492346
21725 , 246119 , 66 , 492374
21726 , 246129 , 62 , 492386
21727 , 246145 , 56 , 492406
21728 , 246160 , 47 , 492418
21729 , 246172 , 43 , 492434
21730 , 246179 , 42 , 492446
21731 , 246191 , 48 , 492482
21732 , 246198 , 47 , 492494
21733 , 246212 , 37 , 492502
21734 , 246218 , 51 , 492542
21735 , 246224 , 51 , 492554
21736 , 246234 , 53 , 492578
21737 , 246252 , 63 , 492634
21738 , 246259 , 58 , 492638
21739 , 246273 , 54 , 492658
21740 , 246282 , 59 , 492686
21741 , 246289 , 58 , 492698
21742 , 246297 , 62 , 492722
21743 , 246310 , 59 , 492742
21744 , 246316 , 73 , 492782
21745 , 246324 , 77 , 492806
21746 , 246336 , 101 , 492878
21747 , 246345 , 122 , 492938
21748 , 246370 , 101 , 492946
21749 , 246395 , 100 , 492994
21750 , 246414 , 93 , 493018
21751 , 246424 , 85 , 493022
21752 , 246435 , 86 , 493046
21753 , 246453 , 72 , 493054
21754 , 246461 , 76 , 493078
21755 , 246476 , 79 , 493114
21756 , 246486 , 81 , 493138
21757 , 246501 , 74 , 493154
21758 , 246514 , 83 , 493198
21759 , 246525 , 80 , 493214
21760 , 246539 , 70 , 493222
21761 , 246557 , 54 , 493226
21762 , 246569 , 66 , 493274
21763 , 246579 , 60 , 493282
21764 , 246588 , 53 , 493286
21765 , 246600 , 59 , 493322
21766 , 246611 , 70 , 493366
21767 , 246628 , 59 , 493378
21768 , 246642 , 63 , 493414
21769 , 246655 , 52 , 493418
21770 , 246667 , 44 , 493426
21771 , 246675 , 54 , 493462
21772 , 246688 , 49 , 493478
21773 , 246699 , 68 , 493538
21774 , 246713 , 58 , 493546
21775 , 246726 , 53 , 493562
21776 , 246735 , 50 , 493574
21777 , 246748 , 43 , 493586
21778 , 246761 , 40 , 493606
21779 , 246773 , 34 , 493618
21780 , 246782 , 27 , 493622
21781 , 246791 , 24 , 493634
21782 , 246801 , 30 , 493666
21783 , 246810 , 27 , 493678
21784 , 246823 , 64 , 493778
21785 , 246839 , 58 , 493798
21786 , 246853 , 52 , 493814
21787 , 246860 , 51 , 493826
21788 , 246867 , 50 , 493838
21789 , 246879 , 42 , 493846
21790 , 246885 , 42 , 493858
21791 , 246895 , 34 , 493862
21792 , 246901 , 34 , 493874
21793 , 246913 , 26 , 493882
21794 , 246920 , 25 , 493894
21795 , 246932 , 37 , 493942
21796 , 246945 , 32 , 493958
21797 , 246958 , 41 , 494002
21798 , 246970 , 35 , 494014
21799 , 246978 , 51 , 494062
21800 , 246991 , 74 , 494134
21801 , 247006 , 61 , 494138
21802 , 247014 , 57 , 494146
21803 , 247030 , 55 , 494174
21804 , 247042 , 55 , 494198
21805 , 247061 , 78 , 494282
21806 , 247077 , 104 , 494366
21807 , 247094 , 97 , 494386
21808 , 247108 , 91 , 494402
21809 , 247122 , 99 , 494446
21810 , 247136 , 91 , 494458
21811 , 247154 , 85 , 494482
21812 , 247166 , 81 , 494498
21813 , 247178 , 79 , 494518
21814 , 247193 , 84 , 494558
21815 , 247207 , 92 , 494602
21816 , 247220 , 87 , 494618
21817 , 247236 , 99 , 494674
21818 , 247248 , 89 , 494678
